8329	7457	6488	5706	5185	4498	3518	2992	2511	2029	1603	1307	1103	854	722	590	467	365	245	125	65	33	0
8718	7543	6537	5730	5344	4748	3789	3092	2558	2105	1709	1449	1207	1005	835	676	558	421	287	148	70	34	0
8978	7649	6594	5732	5451	4912	3963	3214	2692	2161	1745	1510	1280	1062	916	746	599	465	329	174	76	36	0
9249	7760	6609	5753	5505	4944	4043	3419	3026	2433	1989	1746	1475	1298	1107	940	746	572	390	206	87	40	0
9831	8166	6738	5864	5509	4956	4110	3463	3170	2575	2209	1986	1686	1420	1253	1082	893	709	468	242	101	47	0
10687	8715	6808	5894	5553	4972	4129	3544	3208	2617	2326	2201	1908	1609	1448	1241	1034	834	539	280	118	55	0
11414	9448	7169	6008	5694	4993	4140	3605	3202	2682	2339	2261	2018	1745	1556	1343	1129	924	603	317	136	64	0
12199	10064	7714	6137	5700	5016	4159	3729	3240	2689	2350	2270	2120	1836	1638	1433	1216	1013	666	347	148	70	0
12874	10581	8108	6231	5878	5214	4370	3809	3276	2806	2508	2342	2217	2033	1803	1565	1338	1116	733	376	159	75	0
2869	2780	2691	2603	2556	2500	2417	2276	1978	1667	1411	1199	1036	903	820	739	668	640	535	317	165	92	0
3101	3014	2934	2837	2785	2723	2645	2508	2242	1962	1719	1460	1271	1132	982	882	821	750	569	391	219	145	0
3434	3308	3154	3001	2897	2804	2716	2551	2331	2102	1818	1590	1419	1254	1153	1024	951	846	617	418	244	166	0
3612	3465	3314	3127	2988	2833	2733	2585	2414	2206	1909	1718	1562	1451	1257	1129	1019	859	618	463	259	164	0
3761	3553	3386	3152	2997	2819	2693	2534	2417	2180	1909	1595	1406	1261	1052	926	793	598	392	286	127	90	0
4113	3800	3588	3251	3055	2798	2610	2387	2251	1985	1703	1280	1113	978	780	694	578	432	229	150	89	69	0
4785	4471	4003	3460	3102	2756	2504	2201	1918	1634	1353	1039	952	814	665	530	455	325	192	90	59	45	0
5406	4726	4165	3659	3280	2939	2419	2111	1888	1505	1226	1005	879	671	522	364	231	168	134	67	46	33	0
5808	5019	4352	3777	3449	3071	2740	2250	1921	1623	1328	1118	918	715	502	244	203	172	127	84	51	28	0
6312	5514	4978	4407	3973	3504	2954	2494	2086	1747	1450	1213	1004	795	531	347	265	211	153	93	52	28	0
6858	5972	5429	4894	4332	3748	3146	2611	2209	1857	1533	1269	1101	817	655	481	380	300	216	113	57	29	0
7286	6326	5695	5018	4511	3907	3255	2653	2311	1956	1614	1345	1170	831	717	541	435	353	248	123	59	29	0
7568	6686	5875	5296	4700	4136	3392	2756	2428	2157	1828	1560	1325	1030	886	710	607	453	297	138	62	30	0
8015	6902	6071	5483	4889	4352	3511	2876	2569	2225	1960	1684	1465	1164	988	808	674	525	335	155	66	31	0
8249	7179	6183	5529	5058	4562	3707	3017	2698	2293	2024	1777	1574	1220	1041	890	731	567	377	182	72	33	0
8569	7489	6212	5601	5064	4609	3752	3226	2913	2638	2244	2036	1731	1424	1265	1067	870	666	427	207	84	39	0
9059	7714	6377	5610	5103	4624	3812	3382	3073	2798	2412	2191	1900	1600	1392	1180	981	764	491	246	99	46	0
9480	8189	6573	5714	5255	4650	3828	3484	3126	2883	2531	2275	2016	1716	1524	1290	1086	854	549	278	116	54	0
9832	8567	6874	5878	5336	4677	3850	3511	3183	2888	2549	2298	2068	1801	1573	1376	1167	933	607	314	135	63	0
10170	8880	7084	5947	5402	4698	3872	3520	3190	2890	2571	2325	2104	1848	1618	1440	1229	1012	662	344	147	69	0
10566	9241	7422	6073	5475	4741	3960	3663	3204	2928	2610	2356	2160	1938	1739	1538	1321	1098	722	373	158	74	0
2198	2136	2076	1999	1970	1955	1900	1809	1617	1402	1218	1063	936	822	732	660	599	569	434	260	138	84	0
2377	2295	2209	2043	2002	1960	1886	1782	1647	1408	1260	1138	1042	922	824	744	684	620	474	310	177	117	0
2416	2316	2220	2084	2003	1944	1847	1733	1653	1405	1278	1157	1065	958	886	784	744	648	521	331	185	132	0
2566	2353	2230	2083	1952	1895	1783	1646	1558	1407	1285	1149	1076	1009	933	821	775	661	527	322	175	119	0
2609	2392	2232	1998	1899	1775	1655	1447	1350	1196	1113	1025	938	826	732	648	579	454	297	214	142	66	0
2878	2510	2247	1993	1892	1754	1607	1429	1277	1153	1052	903	794	680	578	516	450	334	169	144	90	49	0
3081	2635	2312	1971	1877	1728	1574	1448	1279	1145	1018	870	749	670	550	426	394	260	137	80	56	36	0
3760	3260	2858	2479	2206	2032	1847	1599	1404	1231	1102	903	794	681	524	379	274	215	151	90	53	29	0
4277	3648	3255	2811	2566	2287	2119	1844	1640	1469	1351	1222	1093	956	757	420	307	267	162	98	51	25	0
4845	4453	4036	3480	3095	2681	2407	2016	1838	1623	1470	1319	1149	1025	832	523	406	338	226	119	52	25	0
5472	4760	4329	3736	3279	2831	2533	2167	1945	1728	1516	1352	1216	1094	876	629	493	426	287	137	55	25	0
5983	5028	4457	3802	3381	2894	2615	2280	2042	1825	1550	1453	1243	1123	899	743	571	500	384	166	59	26	0
6459	5438	4798	4007	3533	3059	2685	2383	2241	2004	1738	1639	1446	1216	1029	876	710	621	453	183	61	27	0
6562	5560	4925	4189	3748	3266	2801	2496	2325	2136	1926	1736	1565	1316	1102	957	751	676	482	195	64	28	0
6719	5688	5048	4297	3973	3492	2895	2606	2414	2245	2083	1796	1648	1388	1186	1009	795	720	489	213	72	31	0
6820	5875	5205	4521	4157	3696	3053	2937	2717	2510	2265	2077	1861	1603	1360	1192	966	770	539	237	84	37	0
7067	6118	5412	4662	4293	3757	3123	3002	2856	2696	2421	2216	1969	1727	1465	1300	1063	861	585	266	99	44	0
7342	6385	5570	4764	4337	3813	3140	3018	2907	2781	2531	2305	2073	1825	1560	1376	1158	912	611	292	116	53	0
7625	6606	5716	4835	4412	3893	3166	3061	2921	2794	2536	2308	2080	1840	1594	1415	1208	968	640	320	133	62	0
7930	6835	5901	4941	4486	3929	3216	3070	2954	2636	2471	2326	2095	1875	1609	1443	1248	1022	670	342	143	67	0
8158	7075	6071	5107	4545	4009	3308	3110	2958	2771	2602	2356	2130	1923	1698	1501	1304	1084	711	364	152	71	0
1654	1497	1378	1240	1185	1179	1141	1092	992	947	900	872	787	719	646	568	493	438	347	213	94	55	0
1692	1489	1356	1213	1172	1163	1123	1077	1004	950	898	848	780	715	659	575	528	451	345	230	118	73	0
1706	1438	1300	1188	1163	1141	1114	1072	1028	974	914	840	784	709	656	595	540	470	343	234	137	75	0
1739	1427	1208	1130	1110	1080	1070	1020	990	945	900	830	780	700	640	600	542	468	288	224	131	72	0
1744	1338	1183	1030	975	940	903	879	835	797	761	729	680	624	545	488	438	388	204	153	90	53	0
1796	1502	1237	1106	1029	968	914	810	766	730	695	637	585	550	502	444	342	292	170	109	75	41	0
1882	1636	1409	1200	1133	1086	1026	965	876	817	761	650	607	561	508	419	293	246	126	74	49	27	0
2459	2183	1889	1665	1549	1428	1318	1166	1045	982	905	835	763	700	620	439	286	224	130	75	42	22	0
3017	2693	2372	2088	1927	1729	1584	1395	1284	1221	1133	1046	977	872	812	611	423	268	152	89	44	21	0
3580	3154	2849	2542	2239	1971	1775	1612	1465	1360	1230	1154	1105	971	853	688	473	377	228	117	46	21	0
3946	3437	3038	2636	2359	2051	1906	1702	1562	1423	1270	1202	1157	1033	915	703	569	450	290	134	50	21	0
4162	3558	3067	2640	2400	2139	2011	1828	1658	1510	1380	1264	1190	1069	961	791	617	536	367	159	54	22	0
4261	3767	3268	2802	2543	2280	2138	1992	1875	1702	1585	1465	1341	1244	1086	920	741	649	439	178	57	23	0
4358	3923	3486	2992	2700	2470	2247	2101	1915	1788	1674	1539	1441	1344	1129	992	819	690	457	189	61	24	0
4517	4139	3648	3114	2874	2595	2381	2211	1995	1818	1716	1631	1517	1390	1167	1081	829	739	476	208	68	28	0
4718	4385	3876	3323	3012	2758	2579	2409	2214	2051	1957	1834	1687	1561	1328	1215	987	799	521	230	79	33	0
4922	4545	3983	3420	3175	2922	2691	2519	2353	2183	2082	1969	1796	1639	1413	1311	1080	884	576	259	94	40	0
5124	4667	4071	3515	3249	3017	2812	2638	2469	2247	2159	2024	1893	1721	1514	1362	1155	939	607	280	109	47	0
5322	4730	4120	3536	3303	3069	2878	2731	2531	2333	2205	2098	1934	1757	1553	1404	1201	986	639	302	123	52	0
5538	4808	4165	3580	3336	3093	2892	2771	2599	2396	2282	2128	1964	1774	1588	1436	1244	1028	679	322	128	56	0
5768	4925	4220	3625	3375	3155	2951	2843	2697	2484	2345	2177	2017	1850	1667	1484	1289	1074	699	330	130	57	0
1584	1462	1324	1222	1184	1147	1084	1008	939	904	821	733	644	570	501	440	415	366	309	194	84	45	0
1587	1456	1301	1194	1164	1119	1062	999	938	900	823	736	685	650	578	501	457	411	303	197	99	53	0
1589	1439	1270	1177	1124	1111	1060	992	948	894	826	739	697	668	599	527	469	417	300	198	102	55	0
1601	1314	1133	1114	1102	1069	1037	959	925	857	801	730	700	669	600	510	473	399	278	169	97	56	0
1617	1307	990	981	959	925	878	828	789	727	661	608	587	556	524	459	400	327	180	142	70	50	0
1643	1411	1153	1045	1007	949	900	799	712	652	616	553	530	515	479	418	324	236	115	97	57	33	0
1787	1566	1328	1211	1130	1045	992	908	807	765	708	628	583	533	470	375	280	209	111	69	42	21	0
2261	1991	1764	1570	1422	1344	1225	1115	998	943	894	800	758	675	545	404	251	209	117	71	36	17	0
2689	2248	1983	1711	1594	1490	1395	1327	1225	1193	1101	971	874	812	741	526	343	230	150	88	35	15	0
2997	2554	2223	1903	1733	1609	1519	1426	1314	1260	1183	1109	988	900	816	623	445	349	214	102	36	15	0
3238	2847	2465	2068	1880	1706	1644	1547	1457	1302	1193	1170	1053	958	884	681	535	425	286	119	39	15	0
3393	2953	2590	2193	2012	1859	1772	1672	1543	1397	1284	1215	1130	993	933	773	601	516	343	138	42	16	0
3482	3160	2776	2356	2159	2004	1924	1794	1654	1541	1428	1347	1256	1155	1027	891	726	627	389	155	45	17	0
3532	3270	2896	2517	2289	2142	2028	1906	1752	1624	1544	1500	1348	1274	1100	973	809	674	421	167	49	18	0
3660	3436	3101	2646	2456	2256	2172	2016	1834	1742	1660	1596	1457	1350	1160	1063	818	711	451	181	54	21	0
3803	3603	3229	2831	2608	2447	2288	2165	1973	1880	1808	1726	1603	1482	1300	1184	939	793	492	199	61	24	0
3955	3698	3320	2917	2733	2544	2379	2256	2073	1965	1884	1823	1695	1572	1379	1277	1038	867	544	221	70	28	0
4116	3784	3378	2975	2801	2599	2485	2355	2203	2056	1990	1903	1780	1652	1478	1334	1100	924	579	239	78	32	0
4275	3839	3393	2985	2850	2658	2529	2447	2294	2117	2050	1971	1835	1693	1523	1373	1163	969	601	254	85	35	0
4471	3887	3394	3000	2880	2700	2589	2496	2361	2216	2129	2033	1872	1737	1566	1403	1214	1003	640	272	91	39	0
4689	3970	3405	3030	2900	2740	2598	2498	2410	2287	2170	2067	1902	1790	1622	1439	1260	1026	667	290	96	42	0
